timestamp,/mfcc_aRMSlow_MFCC1,/mfcc_aRMSlow_MFCC2,/mfcc_aRMSlow_MFCC3,/mfcc_aRMShigh_MFCC1,/mfcc_aRMShigh_MFCC2,/mfcc_aRMShigh_MFCC3,/mfcc_vRMSlow_MFCC1,/mfcc_vRMSlow_MFCC2,/mfcc_vRMSlow_MFCC3,/mfcc_vRMShigh_MFCC1,/mfcc_vRMShigh_MFCC2,/mfcc_vRMShigh_MFCC3,estado
1739802744.495361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactivo
1739802744.5952792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactivo
1739802744.6952877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactivo
1739802744.7953117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactivo
1739802744.8952894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactivo
1739802744.995251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactivo
1739802745.0952508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactivo
1739802745.1952474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactivo
1739802745.2952666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactivo
1739802730.495257,7.564273357391357,-1.4500865936279297,-0.9544809460639954,7.56426477432251,-1.4500740766525269,-0.9544873237609864,7.564258098602295,-1.450069546699524,-0.95449036359787,7.564263820648193,-1.4500752687454224,-0.9544880986213684,roca
1739802730.5952718,10.802786827087402,0.2663396596908569,1.435260772705078,10.72047519683838,0.1777036637067794,1.313615322113037,10.812878608703612,0.21514892578125,1.36758291721344,10.25695514678955,0.4628221690654754,1.6758626699447632,roca
1739802730.6952386,8.148077011108398,0.1270952969789505,3.139775514602661,12.005969047546388,2.5532941818237305,3.448335647583008,14.999884605407717,4.309214115142822,4.216565608978272,12.214404106140137,2.009500741958618,2.8567352294921875,roca
1739802730.7952428,9.294401168823242,-0.7483555674552917,-0.0987059697508812,13.601243019104004,0.3478158414363861,-1.4128570556640625,18.548315048217773,2.626169443130493,0.0597211010754108,13.214051246643066,0.5972910523414612,-0.7992202639579773,roca
1739802730.8952415,10.400591850280762,1.0179972648620603,1.771914005279541,11.574959754943848,1.5151442289352417,2.320701837539673,15.627674102783203,4.551940441131592,4.565730571746826,12.043608665466309,1.8757697343826287,2.495497941970825,roca
1739802730.995207,16.440610885620117,4.279657363891602,4.283749103546143,15.339816093444824,4.962352752685547,3.611557722091675,20.552953720092773,5.492149353027344,5.587680339813232,21.10186004638672,1.9263452291488647,-2.458608627319336,roca
1739802731.095255,22.212270736694336,3.499558687210083,-0.7468795776367188,12.615226745605469,0.7467086911201477,0.0625399723649025,18.4453182220459,6.591047763824463,5.967185497283936,14.138697624206545,2.995246648788452,3.0569007396698,roca
1739802731.1952546,16.23971939086914,3.705245018005371,4.742013454437256,13.21069049835205,0.906313419342041,2.706944465637207,18.15736198425293,9.227313041687012,7.771477222442627,20.778276443481445,1.9491029977798464,5.549165725708008,roca
1739802731.2952795,16.89537811279297,1.2374666929244995,0.0929629504680633,11.92874526977539,0.5581703186035156,0.4841103255748749,12.953903198242188,3.7963387966156006,3.667359113693237,12.367230415344238,2.5697481632232666,2.442007064819336,roca
1739802731.3952715,9.540031433105469,1.645887017250061,2.596421718597412,3.911537170410156,0.110645055770874,0.9076187014579772,8.017181396484375,1.6449002027511597,1.967432141304016,6.076835632324219,0.2156377285718917,-0.182703897356987,roca
1739802731.4952323,6.540578842163086,-1.4776326417922974,-0.8978119492530823,0.0,-1.6280173063278198,0.0,2.650367021560669,-0.2487631291151046,1.1089718341827393,0.0,-1.6280165910720823,0.0,roca
1739802731.695272,0.0,0.0,0.0,7.564178466796875,-1.4499865770339966,-0.9545373916625975,7.563892364501953,-1.4497381448745728,-0.9546713829040528,7.56420373916626,-1.450018286705017,-0.9545186161994934,roca
1739802731.7952385,0.0,0.0,0.0,10.772578239440918,0.1713381260633468,1.306921362876892,10.715850830078123,0.1765326708555221,1.313713550567627,10.7744140625,0.1735168248414993,1.310301423072815,roca
1739802731.895168,0.0,0.0,0.0,10.000723838806152,1.4176028966903689,2.878074884414673,10.067090034484863,1.1968398094177246,2.6330368518829346,9.985052108764648,1.4517016410827637,2.9156148433685303,roca
1739802731.995191,0.0,0.0,0.0,6.105218887329102,0.2162099331617355,-0.1995602399110794,8.72066879272461,-1.4214094877243042,2.12566351890564,6.1418232917785645,0.2172639369964599,-0.2219538539648056,roca
1739802735.995282,0.0,0.0,0.0,0.0,0.0,0.0,4.330254077911377,-3.24460506439209,0.3726800382137298,4.330249786376953,-3.24460244178772,0.3726793527603149,roca
1739802736.09526,7.564257144927978,-1.4500705003738403,-0.9544900059700012,4.330249309539795,-3.244601964950561,0.3726796209812164,8.722343444824219,-1.0604355335235596,2.355471611022949,8.227831840515137,-0.943603217601776,2.667891502380371,roca
1739802736.195253,10.349774360656738,0.2083029597997665,1.529137134552002,8.066275596618652,-0.9331552386283876,2.733371019363404,15.396626472473145,1.8405972719192505,4.069941997528076,14.832722663879396,2.642463207244873,1.7979098558425903,roca
1739802736.2951906,14.263989448547363,3.877619504928589,3.7304277420043945,14.707520484924316,2.1708500385284424,2.141175031661988,18.80019760131836,8.871657371520996,1.0393670797348022,17.22043800354004,7.639917373657227,0.4504888355731964,roca
1739802736.3952508,22.70654296875,3.584644556045532,-0.5512944459915161,16.61387825012207,9.823233604431152,1.5786079168319702,16.521472930908203,1.4299901723861694,2.68160080909729,14.529536247253418,0.5292696356773376,2.903518915176392,roca
1739802736.4951482,16.21907615661621,5.617361545562744,4.899211883544922,14.725998878479004,0.3106453418731689,2.2850890159606934,18.043954849243164,1.1226979494094849,2.563717603683472,17.745811462402344,0.8798031210899353,1.7070465087890625,roca
1739802736.595256,18.16820907592773,3.88749623298645,4.152144908905029,17.844266891479492,1.121687650680542,0.7048957943916321,19.768442153930664,9.799180030822754,0.2064721584320068,18.4816837310791,8.700242042541504,0.221000388264656,roca
1739802736.6952589,18.77458000183105,4.52495002746582,1.3178499937057495,17.938283920288086,7.473910808563232,0.8249614834785461,18.040695190429688,5.434627056121826,2.793745279312134,16.403308868408203,2.387799024581909,2.369735717773437,roca
1739802736.7952642,17.752534866333008,4.914453506469727,3.1147260665893555,16.38291358947754,4.82073450088501,3.669450521469116,18.1768798828125,6.913694381713867,4.468685150146484,18.814115524291992,4.003178119659424,-0.8111329674720764,roca
1739802736.8952954,17.31564712524414,4.572990894317627,4.514906406402588,16.18125343322754,3.565972089767456,2.007316827774048,19.871477127075195,10.075236320495604,3.4711530208587646,16.190454483032227,0.0893984213471412,1.0531634092330933,roca
1739802736.9952862,18.81379127502441,3.4050512313842773,4.460716724395752,14.1448974609375,-2.6681511402130127,1.3421250581741333,17.891916275024414,7.415607929229736,4.167593479156494,16.783708572387695,-0.4093676805496216,1.5525869131088257,roca
1739802737.0952537,21.218690872192383,2.575714349746704,-1.2978296279907229,13.467774391174316,-0.7765658497810364,-2.30609130859375,17.236806869506836,3.00417709350586,3.661503791809082,18.66765594482422,3.795292854309082,-0.2320520728826522,roca
1739802737.195284,16.23478889465332,3.917402267456055,3.3256099224090576,13.40070343017578,-1.970948576927185,-1.805381178855896,22.47393798828125,0.6136975884437561,3.703463554382324,14.665833473205566,2.305438756942749,3.183234930038452,roca
1739802737.295268,17.758420944213867,5.644803524017334,4.344129085540772,11.2635498046875,-1.865240454673767,1.7701960802078247,18.478343963623047,8.349381446838379,0.8810906410217285,14.200566291809082,4.440677642822266,0.5447805523872375,roca
1739802737.3953052,9.606201171875,2.9770991802215576,3.4270334243774414,12.316856384277344,1.9123951196670528,1.4195305109024048,14.83621311187744,5.499025344848633,2.47933316230774,10.998133659362791,0.53762286901474,2.6342523097991943,roca
1739802737.495302,5.9409499168396,0.2130651473999023,-0.1024954542517662,10.963359832763672,1.3378705978393557,2.364652633666992,9.620695114135742,0.5506665706634521,4.266147613525391,5.23276948928833,-3.1835832595825195,0.7764318585395813,roca
1739802737.59524,0.0,-1.6280170679092407,0.0,5.2825798988342285,-2.9512672424316406,1.0107202529907229,8.58402156829834,-4.284071922302246,1.1645798683166504,7.044166088104248,-4.57390832901001,1.6482301950454712,roca
1739802737.695295,7.564382553100586,-1.450194239616394,-0.9544212818145752,7.454465866088867,-4.899538040161133,1.2226028442382812,9.933624267578123,-4.077963352203369,-2.268484354019165,8.231156349182129,-2.070143699645996,-0.9288589358329772,roca
1739802737.7952597,7.888320446014404,-2.571547031402588,-0.9027144312858582,8.231297492980957,-2.070291757583618,-0.9287753701210022,7.888256072998047,-2.0288093090057373,-0.9027495384216307,7.8880791664123535,-2.0286242961883545,-0.9028485417366028,roca
1739802737.8952608,7.564347743988037,-1.4501861333847046,-0.954423725605011,7.8882155418396,-2.028766632080078,-0.9027730822563172,3.796873092651367,-2.5318853855133057,0.3167750239372253,3.796821594238281,-2.5318691730499268,0.3167684078216553,roca
1739802737.9952765,0.0,-1.6280168294906616,0.0,3.796827554702759,-2.531869888305664,0.3167693316936493,0.0,0.0,0.0,0.0,0.0,0.0,roca
1739802741.7952662,0.0,-1.6280169486999512,0.0,0.0,-1.6280165910720823,0.0,4.823488712310791,-2.283494472503662,1.990686058998108,4.330248355865479,-3.244602918624878,0.3726789951324463,roca
1739802741.8953106,10.374016761779783,0.3155755996704101,-2.670472860336304,4.969332218170166,-0.2619383335113525,0.5343101024627686,12.4214506149292,0.9156704545021056,-1.5634952783584597,9.191460609436035,-1.1455156803131104,2.029070377349853,roca
1739802741.995284,14.63280200958252,-1.754303812980652,1.5076680183410645,13.08808422088623,1.0070773363113403,2.012221336364746,13.83147144317627,-0.1194491386413574,-0.6474370360374451,14.969467163085938,4.604609489440918,2.6081559658050537,roca
1739802742.0952392,20.23990249633789,0.5289421081542969,-1.1120978593826294,14.24542236328125,1.922404646873474,3.942484140396118,16.81169319152832,2.2084457874298096,-0.2540315091609955,15.963337898254396,6.834329605102539,1.4240630865097046,roca
1739802742.1952572,14.319469451904297,3.977861404418945,3.75642204284668,16.163551330566406,0.6208574175834656,3.8935043811798096,17.337629318237305,3.2869272232055664,1.2291322946548462,12.815322875976562,-1.23549222946167,1.697737216949463,roca
1739802742.295292,19.818178176879883,2.388867139816284,-3.16892147064209,9.236634254455566,0.8637645244598389,1.9768977165222168,18.3389892578125,1.586373209953308,1.56802499294281,12.40811538696289,-1.5930534601211548,2.538343667984009,roca
1739802742.3952746,14.002120971679688,2.68869423866272,2.775599479675293,11.250962257385254,-0.2572439014911651,-0.5291959643363953,15.282116889953612,4.795114517211914,6.264200687408447,16.35868263244629,7.283089160919189,-1.1632992029190063,roca
1739802742.4952674,18.42690086364746,4.207895278930664,0.3540548086166382,11.338122367858888,-0.9460728764533995,1.3724838495254517,16.46797752380371,4.15974235534668,3.9384708404541016,15.776413917541504,1.297852635383606,-0.384985089302063,roca
